,Treated_1,Treated_2,Treated_3,Untreated_1,Untreated_2,Untreated_3,Untreated_4
ID=FBgn0265811,223.81195884300982,189.207904345543,219.70794796710933,204.10257150334024,166.73722502761217,213.3757830362437,183.46160010920374
ID=FBgn0265901,256.3209584514917,224.56493697577073,219.70794796710933,225.3386772088901,271.7913147848938,240.04775591577416,227.37528098640678
ID=FBgn0265915,821.4774131835612,1315.8549711303674,1373.1746747944333,1142.0305734984588,1960.3671428101916,1676.382888020859,1530.1478136767632
ID=FBgn0265935,2643.2317373973337,2735.8698491984323,2762.1502636549944,2573.108141322457,2625.3884449434427,2312.55883374003,2595.786469630223
ID=FBgn0265968,702.6945299987236,521.7551301649822,572.5950287772952,716.1286757371533,527.1980467636062,584.8077016548901,690.908579134661
ID=FBgn0265974,3711.0273399220846,3405.742278219774,3188.0225189611037,3522.833979820659,3801.223211034118,3037.6413557243027,3835.1281299423977
ID=FBgn0265987,263.8230352842183,141.42813052091094,130.9218594050583,232.41737911074006,140.71465233544149,126.44490846592218,169.79956605851837
ID=FBgn0265991,4098.634642946292,4122.438885589255,3889.282133705439,5182.789575804472,5414.6227179487005,4250.722196319243,4614.839930406513
ID=FBgn0265998,5780.350199615835,6070.898062157751,5760.5618138225655,5429.364358718913,6111.449386705715,4957.035552203106,6203.539318586214
ID=FBgn0266000,4347.453524565057,3505.124207775009,3701.176013870585,5357.397556050104,4063.3765359330228,3530.578928571921,3212.5297210611634
ID=FBgn0266005,3694.7728401178438,4325.025126605695,4682.337534929183,6303.584043597381,7089.705360133614,7854.402087598026,6831.017025342693
ID=FBgn0266019,4488.742638248074,4149.195558931049,4482.192623424899,5246.497892921122,6078.680221093352,4689.327972560411,2677.7586739343355
ID=FBgn0266028,177.54915170786253,137.60574861494038,134.68398180175538,182.8664657977904,145.53364727843606,118.54210168680206,142.47549795714758
ID=FBgn0266041,207.55745903876888,131.87217575598453,138.44610419845245,187.5856003990237,149.3888432328317,160.03183727718277,185.41331925930166
ID=FBgn0266042,198.80503606725455,292.4122158067483,279.9019063142626,245.39499926413163,264.08092287610253,258.8169220161845,193.22019585969332
ID=FBgn0266051,215.05953587149548,70.71406526045547,66.21335418186857,201.7430042027236,101.198893802886,99.77293558639172,103.44111495518935
ID=FBgn0266053,1814.2522473810461,1608.2671869371156,1549.2420029598566,1885.2942731927035,1755.0779582386228,1535.1202168440866,1636.5165073570995
ID=FBgn0266064,4735.060827589264,5338.911927164388,5075.103113144358,3302.214437213002,3416.667414583151,3352.765776041718,2976.3717038993163
ID=FBgn0266072,262.5726891454305,148.11729885635944,131.6742838843977,276.06937417214806,129.1490644722545,147.18977626111254,281.04755761409933
ID=FBgn0266083,1536.6754045701625,1682.8036341035415,1568.8050394226814,1650.5173267813468,1837.9646712581296,1555.8650846392768,1607.2407201056308
ID=FBgn0266084,561.4054163157062,511.2435799235632,480.7992422978865,720.8478103383867,730.5596333579771,618.3946304661507,470.3643151735968
ID=FBgn0266096,573.9088777035838,304.83495700115265,279.14948183492317,421.18276316007206,303.596681408658,268.6954304900846,245.91661291233694
ID=FBgn0266098,7300.771104381756,4819.0679879523905,4389.64441246615,5563.859694854062,5014.646137680151,3823.970630246756,3178.37463593445
ID=FBgn0266101,183.80088240180137,203.54183649293262,227.9846172398429,195.84408595118197,193.72359670838176,172.87389829325298,129.78932348151116
ID=FBgn0266111,1165.3226013501965,958.4622629221194,801.3320704964775,955.6247567497434,996.5681542112774,865.357342313655,1021.724975076257
ID=FBgn0266124,321.33895766845546,288.5898339007777,324.29495059528807,402.3062247551389,255.4067319787123,287.464596590495,359.1163236180158
ID=FBgn0266136,1792.9963630216541,1501.2404935699396,1392.737711257258,1639.8992739285718,1632.6754866865608,1343.4771524504233,1556.496022203085
ID=FBgn0266137,112.53115249089879,101.29312050822,57.18426042979558,110.89966312898257,95.41609987129252,82.97947118076144,87.82736175440606
ID=FBgn0266141,310.0858424193656,266.61113794144694,261.8437188101166,238.31629736228166,269.863716807696,259.8047728635745,295.6854512398337
ID=FBgn0266166,285.0789196436103,147.1617033798668,179.82945056212031,213.54084070580686,210.10817951456332,190.6552135462733,285.9268554893441
ID=FBgn0266170,207.55745903876888,283.8118565183145,306.2367630911421,247.75456656474827,284.3207016366797,251.90196608445436,253.72348951272858
ID=FBgn0266171,207.55745903876888,283.8118565183145,306.2367630911421,247.75456656474827,284.3207016366797,251.90196608445436,253.72348951272858
ID=FBgn0266172,207.55745903876888,283.8118565183145,306.2367630911421,247.75456656474827,284.3207016366797,251.90196608445436,253.72348951272858
ID=FBgn0266173,725.2007604969034,654.5829013974594,674.9247579674558,655.9597095714288,628.3969405664922,705.3255050364722,773.8566430138222
ID=FBgn0266174,725.2007604969034,654.5829013974594,674.9247579674558,655.9597095714288,628.3969405664922,705.3255050364722,773.8566430138222
ID=FBgn0266175,725.2007604969034,654.5829013974594,674.9247579674558,655.9597095714288,628.3969405664922,705.3255050364722,773.8566430138222
ID=FBgn0266176,725.2007604969034,654.5829013974594,674.9247579674558,655.9597095714288,628.3969405664922,705.3255050364722,773.8566430138222
ID=FBgn0266177,725.2007604969034,654.5829013974594,674.9247579674558,655.9597095714288,628.3969405664922,705.3255050364722,773.8566430138222
ID=FBgn0266178,821.4774131835612,749.1868535702309,765.2156954881856,733.8254304917782,734.4148293123727,797.1956338437437,895.8390898949417
ID=FBgn0266180,822.727759322349,743.453280711275,741.1381121493243,995.7374008602264,743.0890202097629,753.730196558583,723.1119451112764
ID=FBgn0266181,325.0899960848187,96.5151431257568,94.05305991742694,376.3509844483557,108.90928571167731,96.80938304422168,157.11339158288195
ID=FBgn0266186,1182.827447293225,1067.4001472422806,1194.850073190992,915.5121126392603,925.2470290549577,1026.3770304382278,1132.972966631838
ID=FBgn0266195,525.145378290861,629.7374190086507,620.7501954550178,556.8578829455295,688.1524778596248,689.5198914782319,690.908579134661
ID=FBgn0266196,170.04707487513596,215.00898221084432,206.91673181833926,182.8664657977904,150.35264222143064,126.44490846592218,160.0409703080288
ID=FBgn0266199,373.85349549754153,190.16349982203565,185.84884639683563,305.5639654298562,202.397787605772,185.7159593093232,139.54791923200074
ID=FBgn0266202,135.03738298907857,313.4353162895864,263.3485677687954,100.28161027620763,197.57879266277743,135.33556609243234,46.84125960234989
ID=FBgn0266212,127.53530615635196,126.13860289702868,145.9703489918466,89.6635574234327,138.78705435824367,154.10473219284268,191.2684767095954
ID=FBgn0266215,345.095534305423,274.2559017533881,309.9988854878392,508.4867532828881,319.98126421483954,322.03937624914556,335.6956938168409
ID=FBgn0266216,316.3375731133044,292.4122158067483,283.66402871095966,355.11487874280584,280.46550568228406,252.88981693184436,297.6371703899316
ID=FBgn0266268,1918.0309769004305,2121.421957813664,2385.9380239852867,1644.6184085298053,1599.9063210741976,1814.6820066554615,1499.8961668502454
ID=FBgn0266276,855.2367589308309,1335.9224761367127,1334.0486018687836,823.4889879152109,1536.2955878266694,1213.080840594941,1089.059285754635
ID=FBgn0266277,6624.333843297576,7701.1439450541975,8407.591132138628,7134.151733414442,7731.59548654049,8346.351809598254,8640.260677483457
ID=FBgn0266282,688.9407224720582,514.1103663530411,519.9253152235361,799.8933149090444,655.3833122472618,618.3946304661507,726.0395238364233
ID=FBgn0266284,853.9864127920431,1127.602662261317,1115.8455028603532,947.3662711975851,1120.8982237405373,1109.3565016189891,933.8976133218509
ID=FBgn0266304,1856.76401609983,1355.9899811430582,1234.728570595981,1861.698600186537,1581.5941402908184,1757.3866575068405,1971.2363415988914
ID=FBgn0266307,143.7898059605929,260.8775650824911,260.3388698514378,120.33793233144917,265.04472186470144,249.92626438967432,242.0131746121411
ID=FBgn0266310,95.02630654787009,121.36062551456547,158.76156514061668,61.34874981603291,93.48850189409468,109.6514440602919,109.29627240548308
ID=FBgn0266311,316.3375731133044,473.9753563403502,407.0616433226238,212.36105705549852,380.70060049657116,439.5936270885576,479.14705134903744
ID=FBgn0266312,158.79395962604607,114.67145717911697,79.75699480997804,122.69749963206581,120.47487357486429,98.7850847390017,158.0892511579309
ID=FBgn0266316,262.5726891454305,308.6573389071232,280.654330793602,225.3386772088901,261.18952591030575,253.8776677792344,282.99927676419725
ID=FBgn0266322,343.8451881666352,271.3891153239102,206.91673181833926,267.8108886199898,230.3479582751405,226.21784405231392,294.70959166478474
ID=FBgn0266324,97.52699882544562,119.44943456158018,110.60639846289408,127.4166342332991,113.72828065467189,125.45705761853218,119.05486815597264
ID=FBgn0266330,1027.7845260835422,773.0767404825469,742.6429611080031,1282.4248278851494,1066.9254803789981,1003.6564609482574,1107.6006176805652
ID=FBgn0266347,700.193837721148,325.85805748399076,346.11526049613116,454.21670536870516,291.0672945568721,254.8655186266244,401.07828534512095
ID=FBgn0266348,4433.7274081414125,1654.1357698087625,1319.0001122819954,4649.5273658651095,2822.96723760622,2043.8634032499453,2351.8215758679844
ID=FBgn0266349,90.02492199271903,116.58264813210226,121.89276565298532,87.30399012281606,128.1852654836556,85.94302372293149,114.17557028072787
ID=FBgn0266350,21408.426588324102,17205.49655425001,15867.127420309595,19514.801359750007,17250.074297943367,15230.684365059284,16694.029750362493
ID=FBgn0266352,203.8064206224056,205.4530274459179,188.8585443141933,185.22603309840704,270.8275157962949,180.77670507237312,215.6649660858193
ID=FBgn0266359,460.1273790738973,446.2630875220636,513.1534949094814,490.78999852826325,470.3339064362702,523.560949116709,397.1748470449251
ID=FBgn0266369,810.2242979344713,799.8334138243409,744.1478100666819,665.3979787738954,648.6367193270693,677.6656813095517,677.2465450839755
ID=FBgn0266376,2256.8747805119147,3030.193255958166,3239.939808035523,2426.814968684225,3007.0528444286124,2597.0598777883547,1681.4060478093513
ID=FBgn0266377,5557.788586911613,7351.396000657891,7238.323491245177,7793.650793936796,10358.911529461131,8630.85285364658,9284.32799701577
ID=FBgn0266384,87.5242297151435,108.93788432016113,91.04336200006928,62.52853346634123,92.52470290549577,110.63929490768191,141.49963838209862
ID=FBgn0266388,113.78149862968655,176.78516315113868,176.06732816542322,126.23685058299078,160.95443109601868,182.75240676715316,169.79956605851837
ID=FBgn0266404,618.9213386999434,689.9399340276872,758.4438751741309,537.9813445405963,649.6005183156682,649.0180067352412,687.9810004095141
ID=FBgn0266408,116.28219090726209,207.3642183989032,199.39248702494513,139.21447073638237,238.05835018393182,199.54587117278345,239.08559588699424
ID=FBgn0266409,1552.9299043744033,1067.4001472422806,993.2003127280285,1215.1771598175749,1001.3871491542719,948.3368134944164,1281.3036220392794
ID=FBgn0266410,13697.541950419958,7835.88290723966,7749.21971271664,15475.2221410943,9516.55121342568,8484.650928232857,8134.765417608098
ID=FBgn0266411,4603.774483016548,4454.0305159322015,4257.970128581753,4004.1857091464553,4474.918704064759,3417.9639319694593,3329.6328700670383
ID=FBgn0266413,223.81195884300982,272.3447108004028,249.80492714068595,193.48451865056532,190.83219974258503,252.88981693184436,252.74762993767962
ID=FBgn0266417,87.5242297151435,63.06930144851434,107.59670054553642,139.21447073638237,156.1354361530241,164.97109151413287,202.0029320351339
ID=FBgn0266418,521.3943398744977,508.37679349408523,502.6195521987296,740.9041323936282,798.9893615484999,808.061993165034,772.8807834387733
ID=FBgn0266420,1045.289372026571,1733.4501943576515,1835.1633051088345,898.9951415349437,1577.7389443364227,1606.2454778561678,1491.113430674805
ID=FBgn0266428,520.14399373571,654.5829013974594,609.4638282649266,496.68891677980486,717.0664475175922,679.6413830043317,672.3672472087308
ID=FBgn0266438,328.84103450118204,417.5952232272843,467.25560166977704,388.14882095143895,381.66439948517007,471.20485420503815,481.09877049913536
ID=FBgn0266439,328.84103450118204,417.5952232272843,467.25560166977704,388.14882095143895,381.66439948517007,471.20485420503815,481.09877049913536
ID=FBgn0266441,868.9905664574962,760.6539992881426,896.1375548932439,724.3871612893116,681.4058849394324,617.4067796187607,600.153638655108
ID=FBgn0266445,1030.2852183611178,1277.6311520706615,1320.5049612406742,1350.8522796030322,2063.4936345902756,1515.3631998962862,1166.1521921835026
ID=FBgn0266449,2111.834628412534,2213.1591235569576,2204.6037244644876,2062.2618207389523,2009.5208912287362,2148.575593073287,2469.900584448908
ID=FBgn0266450,1451.6518671325944,1506.9740664288956,1525.9168441003346,1790.9115811680376,2419.135461383275,1726.7632812377499,1458.9100646981894
ID=FBgn0266452,1685.4665950859064,1561.4430085889762,1590.6253493235245,1805.0689849717373,1645.2048735383466,1669.467932089129,1725.3197286865543
ID=FBgn0266465,915.2533735926436,1135.247426073258,1185.8209794389188,1019.3330738663929,1231.7351074294124,1177.5182100889003,1003.1836431503269
ID=FBgn0266486,1801.7487859931684,1586.288490977785,1634.2659691252106,1806.2487686220456,1740.6209734096392,1536.1080676914767,1657.0095584331275
ID=FBgn0266487,1823.0046703525604,1027.2651372295895,917.957864794087,1228.1547799709665,941.6316118611393,830.7825626550043,1379.865439119224
ID=FBgn0266488,1086.5507946065673,1548.064671918079,1460.4559143978056,1377.9873035601238,1980.606921570769,1801.839945639391,714.3292089358358
ID=FBgn0266489,1786.7446323277154,1905.457380126327,1847.202096778265,1785.0126629164959,1769.5349430676067,1636.8688541252584,1806.3160734156177
ID=FBgn0266490,929.0071811193089,953.6842855396562,1075.2145809760248,1055.9063670259509,864.5276927732261,1156.77334229371,1031.4835708267467
ID=FBgn0266518,962.7665268665786,1183.0271998978901,1174.5346122488277,1092.4796601855091,1001.3871491542719,1271.364040590952,935.8493324719489
ID=FBgn0266521,2300.6368953694864,1591.066468360248,1554.5089743152325,2322.9940074570923,1964.2223387645872,1791.961437165491,1873.6503840939956
ID=FBgn0266525,2523.1985080737086,2396.633455043545,2360.3555916877467,1408.6616784681403,1452.4450758185637,1383.979037193414,1354.493090167951
ID=FBgn0266538,803.9725672405325,1043.5102603299645,1069.1951851413094,934.3886510441935,1199.9297408056482,1134.0527728037396,1055.8800602029705
ID=FBgn0266539,971.5189498380929,1005.2864412702588,976.6469741825614,898.9951415349437,862.6000947960283,950.3125151891965,935.8493324719489
ID=FBgn0266540,271.32511211694487,341.147585107873,277.6446328762443,398.7668738042139,345.0400379184113,288.452447437885,376.68179596889706
ID=FBgn0266557,19577.919841138813,15632.586399943122,13092.18594050583,20643.85431309507,19684.630543144227,13801.264188885929,13896.240348697134
ID=FBgn0266570,712.6972991090257,701.4070797455988,695.2402189096199,723.2073776390033,649.6005183156682,650.9937084300212,737.7498387370108
ID=FBgn0266572,808.9739517956835,879.1478383732301,855.5066330089154,815.2305023630527,853.925903898638,698.4105491047421,795.3255536648992
ID=FBgn0266578,4073.6277201705366,1818.4981917654968,1697.4696253897214,2911.706048960946,1546.8973767012574,1376.0762304142938,1650.1785414077847
ID=FBgn0266580,5238.950321520732,3795.6252326287718,3452.1235112092386,5477.735488381553,4425.764955646215,3914.8529082066375,5414.068922371608
ID=FBgn0266581,1254.0971772041278,1289.0982977885733,1203.1267424637253,1298.941798989466,1381.1239506622442,1277.291145675292,1373.0344220938812
ID=FBgn0266582,1164.0722552114087,1433.3932147389621,1349.0970914555721,884.8377377312438,1151.7397913757027,1384.966888040804,1305.7001114155032
ID=FBgn0266598,215.05953587149548,156.7176581447932,130.9218594050583,195.84408595118197,121.4386725634632,123.48135592375213,237.13387673689633
ID=FBgn0266599,89345.98403935728,121438.02874816136,127010.75696145202,94816.85240797947,95622.35285485268,107953.32845362846,91552.21775236791
ID=FBgn0266617,223.81195884300982,152.89527623882265,97.0627578347846,212.36105705549852,186.01320479959045,178.8010033775931,305.4440469903233
ID=FBgn0266619,563.9061085932817,290.501024853763,328.0570729919852,517.9250224853547,401.90417824574723,325.99077963870565,482.0746300741843
ID=FBgn0266622,1640.4541340895469,1983.8162091987238,1954.7987973238016,1963.159994113053,2110.7197850316225,1673.419335478689,1554.544303052987
ID=FBgn0266623,563.9061085932817,549.4673989832688,519.1728907441967,527.3632916878213,571.5328002391561,603.5768677553004,455.7264215478625
ID=FBgn0266624,202.55607448361783,226.47612792875603,288.17857558699615,212.36105705549852,321.90886219203736,264.7440271005246,259.5786469630223
ID=FBgn0266632,377.60453391390485,240.81006007614565,222.717645884467,349.21596049126424,241.9135461383275,246.96271184750427,269.3372427135119
ID=FBgn0266633,486.38464798844035,262.7887560354764,295.7028203803903,210.00148975488187,247.69634006992098,226.21784405231392,277.14411931390356
ID=FBgn0266634,3483.4643426627117,3946.609317914609,4181.222831689132,3172.438235679086,3665.327553641671,3948.4398370178983,3207.650423185919
ID=FBgn0266635,2188.1057428785875,2399.500241473023,2364.870138563783,1543.1570146032893,1825.4352844063437,1890.7465219044927,1998.5604097002622
ID=FBgn0266637,636.4261846429721,651.7161149679815,601.187158992193,663.0384114732788,785.4961757081152,630.2488406348309,580.6364471541289
ID=FBgn0266638,1890.5233618470997,1829.0097420069158,1729.8238780013162,1917.1484317510283,1924.706580232032,1589.4520134505374,1613.0958775559245
ID=FBgn0266644,267.57407370058155,311.5241253366011,273.88251047954725,212.36105705549852,239.02214917253073,313.14871862263544,230.30285971155365
ID=FBgn0266645,333.8424190563331,489.2648839642324,455.2168100003464,339.77769128879766,430.8181479037147,415.8852067511972,359.1163236180158
ID=FBgn0266653,366.35141866481496,329.6804393899613,410.8237657193209,227.69824450950674,288.1758975910754,347.723498281286,449.87126409756877
ID=FBgn0266656,181.30019012422585,120.40503003807282,127.91216148770064,172.24841294501547,166.73722502761217,115.57854914463199,146.3789362573434
ID=FBgn0266657,235.0650740920997,97.47073860224943,90.29093752072987,181.68668214748206,104.09029076868275,126.44490846592218,164.92026818327358
ID=FBgn0266666,1330.3682916701814,994.7748910288398,1010.506075752835,1612.7642499714805,936.8126169181447,1087.6237829764088,840.2150941171512
ID=FBgn0266667,707.6959145538747,607.75872304932,598.1774610748354,718.48824303777,634.1797344980856,621.3581830083208,705.5464727603953
ID=FBgn0266669,1030.2852183611178,933.6167805333107,846.4775392568424,954.4449730994351,939.7040138839415,917.7134372253258,947.5596473725363
ID=FBgn0266670,730.2021450520544,845.7019966959876,778.7593361162951,746.8030506451698,845.2517130012478,731.0096270686126,641.1397408071641
ID=FBgn0266671,665.1841458350907,842.8352102665098,910.4336200006928,620.5662000621791,836.5775221038576,940.4340067152963,929.0183154466063
ID=FBgn0266672,1679.2148643919675,1786.9635410412395,1697.4696253897214,1723.663913100463,1865.9148419274982,1851.232488008892,1762.4023925384147
ID=FBgn0266673,383.8562646078437,371.7266403556375,329.561921950664,312.64266733170615,338.2934449982189,317.10012201219547,348.38186829247735
ID=FBgn0266674,500.13845551510576,658.40528330343,602.6920079508718,464.8347582214801,521.4152528320126,579.86844741794,656.7534940079474
ID=FBgn0266681,78.77180674362916,68.80287430747019,85.77639064469336,99.1018266258993,115.65587863186971,140.27482032938244,120.0307277310216
ID=FBgn0266685,255.07061231270393,202.58624101644,247.5476537026677,263.0917540187565,266.00852085330035,267.7075796426946,202.0029320351339
ID=FBgn0266687,347.5962265829985,208.31981387539585,218.9555234877699,460.1156236202468,247.69634006992098,216.33933557841374,278.1199788889525
ID=FBgn0266689,180.04984398543806,132.82777123247718,129.41701044637946,289.04699432553963,205.28918457156874,136.32341693982235,205.90637033532974
ID=FBgn0266694,7527.083755502342,12239.266862917751,12101.99532569516,6847.464306389519,12196.87620071926,11618.113816153991,13865.988701870618
ID=FBgn0266696,9388.849156157323,10150.335151304838,9795.061872040511,10393.893959216344,11368.972869512792,9372.728840036481,7421.412068247311
ID=FBgn0266699,138.78842140544185,104.15990693769793,74.49002345460214,160.4505764419322,148.4250442442328,102.73648812856177,160.0409703080288
ID=FBgn0266700,280.07753508845923,336.3696077254098,280.654330793602,252.47370116598157,259.2619279331079,318.0879728595855,302.5164682651764
ID=FBgn0266705,153.79257507089503,294.3234067597336,288.17857558699615,159.2707927916239,215.8909734461568,253.8776677792344,183.46160010920374
ID=FBgn0266707,765.2118369381118,436.7071327571372,449.9498386449705,823.4889879152109,584.0621870909421,437.61792539377757,491.8332258246739
ID=FBgn0266710,277.5768428108837,174.87397219815338,189.61096879353272,311.46288368139784,197.57879266277743,209.42437964668363,223.47184268621095
ID=FBgn0266711,865.239528041133,817.0341324012085,756.1866017361126,733.8254304917782,618.758950680503,880.1751050245052,877.2977579690115
ID=FBgn0266717,10562.924180479033,10275.518158725374,8768.00245774221,11213.84359618063,11838.342976960465,9783.67479255073,11355.102015269653
ID=FBgn0266719,878.9933355677983,651.7161149679815,563.5659350252222,798.7135312587361,669.8402970762454,665.8114711408715,860.7081451931792
ID=FBgn0266720,1415.3918291077493,1272.8531746881984,1312.2282919679408,1505.4039377934228,1383.051548639442,1346.4407049925933,1299.8449539652095
ID=FBgn0266723,125.03461387877644,203.54183649293262,179.82945056212031,128.59641788360744,155.1716371644252,215.35148473102373,188.34089798444853
ID=FBgn0266724,143.7898059605929,104.15990693769793,98.56760679346344,145.113388987924,72.28492414491858,111.62714575507194,111.247991555581
ID=FBgn0266729,405.11214896723567,681.3395747392534,682.4490027608499,533.262209939363,576.3517951821508,624.3217355504908,533.795187551779
ID=FBgn0266731,2683.2428138385426,986.174531740406,911.1860444800323,2895.18907785663,1521.8386029976857,978.960189763507,1018.7973963511101
ID=FBgn0266735,105.0290756581722,89.8259747903083,75.24244793394155,120.33793233144917,123.36627054066103,86.9308745703215,120.0307277310216
ID=FBgn0266736,591.4137236466125,548.5118035067762,645.5802032732186,504.94740233196313,479.97189632225934,485.0347660684984,630.4052854816257
ID=FBgn0266741,328.84103450118204,251.3216103175647,305.4843386118027,412.9242776079138,381.66439948517007,395.1403389560068,336.67155339188986
ID=FBgn0266744,540.1495319563143,300.0569796186894,290.4358490250144,526.183508037513,204.32538558296983,238.07205422099412,416.69203854590427
ID=FBgn0266758,4991.381786040755,4720.6416538736485,4734.254824003602,6139.594116204524,5687.377831722193,5769.0489487577,6791.006782765686
ID=FBgn0266801,685.1896840556949,490.22047944072506,457.47408343836463,345.67660954033926,338.2934449982189,210.41223049407364,210.78566821057453
ID=FBgn0266802,763.961490799324,425.23998703922547,494.342882925996,693.7127863812951,350.8228318500048,382.2982779399366,507.44697902545715
ID=FBgn0266808,272.57545825573266,65.93608787799226,66.21335418186857,199.38343690210695,96.37989885989143,87.91872541771151,130.76518305656012
ID=FBgn0266813,426.36803332662765,336.3696077254098,365.67829695895597,475.452811074255,358.5332237587961,442.55717963072766,301.54060869012744
ID=FBgn0266843,540.1495319563143,1588.19968193077,1492.057742530061,769.2189400010279,1307.8752275287268,1990.5194574908844,734.8222600118639
ID=FBgn0266848,2476.9357009385612,1700.004352680409,1738.1005472740499,2461.0286945431662,1979.64312258217,1903.5885829205629,2034.6672139770735
ID=FBgn0266863,430.11907174299097,217.87576864032226,224.22249484314582,336.23834033787267,181.19420985659588,193.61876608844335,278.1199788889525
ID=FBgn0266865,76.27111446605363,120.40503003807282,112.11124742157291,68.42745171788286,123.36627054066103,115.57854914463199,127.83760433141325
ID=FBgn0266873,1921.7820153167938,1179.2048179919195,1191.8403752736342,1388.6053564128986,736.3424272895705,827.8190101128343,1078.3248304290964
ID=FBgn0266889,2263.1265112058536,2204.5587642685236,2294.142237505878,2134.22862340776,2063.4936345902756,2276.008352386599,2250.332180062893
ID=FBgn0266906,156.29326734847055,168.1848038627049,139.19852867779187,168.7090619940905,197.57879266277743,200.53372202017346,168.8237064834694
ID=FBgn0266907,371.352803219966,311.5241253366011,276.1397839175655,345.67660954033926,323.8364601692352,319.07582370697554,341.55085126713465
ID=FBgn0266911,790.2187597138671,1002.4196548407809,1118.855200777711,1016.9735065657762,1134.391409580922,1213.080840594941,1414.0205242459374
ID=FBgn0266916,1229.0902544283724,990.9525091228692,890.1181590585286,1287.1439624863826,967.65418455331,846.5881762132447,851.9254090177387
ID=FBgn0266917,1130.312909464139,1335.9224761367127,1380.6989195878275,1426.3584332227651,1376.3049557192496,1253.5827253379316,1239.3416603121743
ID=FBgn0266918,4243.674795045672,3256.669383886922,3245.206779390899,3391.877994636435,3137.165707889466,2879.5852201418998,2698.2517250103638
ID=FBgn0266945,2031.8124755301171,2006.750500634547,2092.4924770429147,2030.4076621806275,1867.842439904696,1790.973586318101,2018.0776012012411
ID=FBgn0266946,102.52838338059668,90.78157026680094,101.5773047108211,95.56247567497434,82.88671301950663,119.52995253419206,64.4067319532311
ID=FBgn0266994,196.304343789679,251.3216103175647,261.0912943307772,184.0462494480987,222.6375663663492,249.92626438967432,296.66131081488265
ID=FBgn0267001,5263.957244296488,5218.506897126315,5032.96734230135,5291.329671632838,6195.299898713821,4561.895213247099,2632.8691334820837
ID=FBgn0267002,1001.5272571689993,941.2615443452519,967.6178804304884,1103.097713038284,1265.4680720303745,1014.5228202695475,1111.504055980761
ID=FBgn0267033,8202.270670447735,5805.242519692797,5886.2167018722475,9864.171100227906,8975.85998082169,6033.792975858224,5336.000156367692
ID=FBgn0267041,143.7898059605929,178.69635410412394,187.35369535551447,145.113388987924,165.77342603901326,159.04398642979274,172.72714478366524
ID=FBgn0267057,323.839649946031,217.87576864032226,246.04280474398888,408.2051430066805,204.32538558296983,216.33933557841374,217.6166852359172
ID=FBgn0267074,111.28080635211103,150.0284898093447,135.4364062810948,134.49533613514907,92.52470290549577,116.56639999202201,131.74104263160908
ID=FBgn0267076,80.02215288241692,97.47073860224943,102.3297291901605,96.74225932528266,92.52470290549577,110.63929490768191,92.70665962965083
ID=FBgn0267081,333.8424190563331,334.4584167724245,355.89677872754356,306.74374908016455,366.24361566758745,404.030996582517,438.1609491969813
ID=FBgn0267084,205.05676676119336,172.00718576867547,170.80035681004733,527.3632916878213,320.94506320343845,312.1608677752454,285.9268554893441
ID=FBgn0267126,482.63360957207703,308.6573389071232,351.3822318515071,569.835503098921,506.95826800302893,388.2253830242767,615.7673918558913
ID=FBgn0267160,395.1093798569336,303.87936152466,318.2755547605728,566.296152147996,411.5421681317364,379.33472539776653,347.4060087174284
ID=FBgn0267164,2118.086359106473,2582.0189774831174,2739.577529274812,1991.474801720453,2269.7466181504433,2557.5458438927544,2181.046150234417
ID=FBgn0267172,258.82165072906724,126.13860289702868,80.50941928931746,212.36105705549852,122.40247155206211,98.7850847390017,228.35114056145574
ID=FBgn0267220,1026.5341799447547,376.50461773810076,344.6104115374523,744.4434833445531,278.53790770508624,301.2945084539552,580.6364471541289
ID=FBgn0267228,546.401262650253,497.8652432526662,496.60015636401425,565.1163684976877,599.4829709085246,573.9413423335999,498.6642428500166
ID=FBgn0267252,76.27111446605363,57.335728589558485,70.72790105790506,226.51846085919843,154.20783817582628,149.16547795589258,190.29261713454645
ID=FBgn0267330,4028.615259174177,3938.0089586261756,4075.1309801022744,3641.9921285017995,3354.9842793128205,4234.916582761003,4335.744091942512
ID=FBgn0267336,3153.372962022742,2502.704552934228,2522.87927922506,4327.446429330937,4125.059671203353,2965.5282438648314,2151.7703629829484
ID=FBgn0267339,182.5505362630136,197.8082636339768,186.60127087617505,271.35023957091477,223.60136535494811,243.0113084579442,324.96123849130237
ID=FBgn0267347,766.4621830768996,512.1991754000559,439.41589593421867,704.3308392340701,440.4561377897038,425.76371522509737,435.2333704718344
ID=FBgn0267348,11938.304933145575,18215.56097290273,17359.937587318997,12413.683568544197,18476.026611441186,16915.957910706653,15453.712230475268
ID=FBgn0267350,3353.428344228784,5191.750223784521,4829.060308400369,3380.0801581333512,5682.558836779199,4636.97187764874,4448.943802648191
ID=FBgn0267351,736.4538757459932,703.3182706985841,724.5847736038571,633.5438202155706,718.0302465061911,578.88059657055,549.4089407525623
ID=FBgn0267365,431.3694178817787,301.9681705716747,249.80492714068595,303.20439812923956,252.51533501291556,240.04775591577416,355.21288531782
ID=FBgn0267376,281.32788122724696,285.7230474712998,259.58644537209835,371.6318498471224,354.6780278044005,320.06367455436555,377.657655543946
ID=FBgn0267378,3293.411729566971,2627.887560354764,2607.150820911075,3552.328571078367,2451.904626995638,2678.0636472743363,2983.202720924659
